Команда,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
White and nerdy,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,X,X,X,X,X,X,X,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,X,X,X,X,X,X,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Зарин-Заман,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Гидрою контры убит Чаушеску,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,X,X,X,X,X,X,X,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,X,X,X,X,X,X,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
Весёлые однорукие гномы,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,X,X,X,X,X,X,X,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,X,X,X,X,X,X,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
Балаковская АЭС,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,X,X,X,X,X,X,X,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,X,X,X,X,X,X,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
Педальный космолёт,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Кровлю Кромвеля снесло,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,X,X,X,X,X,X,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
По Фрейду,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Унты,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,X,X,X,X,X,X,X,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,X,X,X,X,X,X,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
Лось и лосось,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Стикер выхухоли и никакой демократии,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,X,X,X,X,X,X,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Мы - Засамарские,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Бобры в засаде,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Агрофизики,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,X,X,X,X,X,X,X,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,X,X,X,X,X,X,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Мозг Шрёдингера,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Великолепная семёрка,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Прогресс,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-up,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Любители Жигулёвского,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,X,X,X,X,X,X,X,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,X,X,X,X,X,X,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1
Братья по разуму,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Вторые Исчадия,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50 процентов Шрёдингера,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Вундекинды,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ЭврикаС,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Солярис
